Monday,Tuesday,Wednesday,Thursday,Friday,Weekend
1000.0,3100.0,804.0,1600.0,1000.0,1000.0
543.0,790.0,1100.0,3600.0,543.0,543.0
1800.0,1300.0,3100.0,1700.0,1800.0,1800.0
1600.0,2300.0,721.0,2900.0,1600.0,1600.0
1100.0,927.0,2600.0,4400.0,1100.0,1100.0
861.0,492.0,5700.0,3700.0,861.0,861.0
1000.0,1700.0,744.0,850.0,1000.0,1000.0
9200.0,2000.0,1100.0,6100.0,9200.0,9200.0
1800.0,18900.0,5100.0,1400.0,1800.0,1800.0
1800.0,1300.0,757.0,676.0,1800.0,1800.0
1700.0,827.0,3500.0,1000.0,1700.0,1700.0
657.0,1200.0,833.0,1300.0,657.0,657.0
982.0,2100.0,914.0,1300.0,982.0,982.0
731.0,1100.0,1700.0,932.0,731.0,731.0
7200.0,481.0,15400.0,1200.0,7200.0,7200.0
1600.0,1400.0,1300.0,1200.0,1600.0,1600.0
13300.0,1400.0,1300.0,1300.0,13300.0,13300.0
1600.0,1100.0,3400.0,913.0,1600.0,1600.0
10000.0,923.0,664.0,1600.0,10000.0,10000.0
824.0,1400.0,920.0,5000.0,824.0,824.0
1100.0,1100.0,10600.0,880.0,1100.0,1100.0
1500.0,671.0,565.0,2600.0,1500.0,1500.0
847.0,637.0,1400.0,1400.0,847.0,847.0
1900.0,1600.0,12500.0,1300.0,1900.0,1900.0
5200.0,843.0,1300.0,3100.0,5200.0,5200.0
1000.0,2800.0,791.0,1500.0,1000.0,1000.0
10700.0,2100.0,993.0,1100.0,10700.0,10700.0
732.0,1100.0,2000.0,784.0,732.0,732.0
954.0,1200.0,840.0,907.0,954.0,954.0
2200.0,1100.0,5700.0,8400.0,2200.0,2200.0
3700.0,2200.0,1700.0,220.0,3700.0,3700.0
357.0,895.0,3100.0,1000.0,357.0,357.0
1100.0,1300.0,1400.0,579.0,1100.0,1100.0
1300.0,576.0,1000.0,2400.0,1300.0,1300.0
1700.0,1700.0,1200.0,656.0,1700.0,1700.0
901.0,468.0,564.0,6500.0,901.0,901.0
934.0,1300.0,758.0,1100.0,934.0,934.0
2400.0,2000.0,6500.0,824.0,2400.0,2400.0
5300.0,1400.0,1800.0,1400.0,5300.0,5300.0
3000.0,3700.0,1200.0,1100.0,3000.0,3000.0
1000.0,770.0,1200.0,2700.0,1000.0,1000.0
3400.0,523.0,1000.0,1100.0,3400.0,3400.0
3900.0,1200.0,1200.0,645.0,3900.0,3900.0
974.0,802.0,518.0,2800.0,974.0,974.0
733.0,581.0,6600.0,1600.0,733.0,733.0
1500.0,1100.0,2900.0,3000.0,1500.0,1500.0
1500.0,4200.0,8800.0,4700.0,1500.0,1500.0
2200.0,1500.0,1500.0,676.0,2200.0,2200.0
730.0,690.0,5700.0,7900.0,730.0,730.0
892.0,757.0,17600.0,578.0,892.0,892.0
1500.0,1300.0,1400.0,1800.0,1500.0,1500.0
927.0,506.0,4800.0,899.0,927.0,927.0
3100.0,725.0,957.0,1100.0,3100.0,3100.0
16600.0,1400.0,2400.0,2000.0,16600.0,16600.0
2800.0,1000.0,751.0,2600.0,2800.0,2800.0
27400.0,1200.0,1300.0,964.0,27400.0,27400.0
3000.0,971.0,1200.0,750.0,3000.0,3000.0
2500.0,860.0,1100.0,2000.0,2500.0,2500.0
1500.0,685.0,914.0,29900.0,1500.0,1500.0
1000.0,6500.0,3900.0,1100.0,1000.0,1000.0
3400.0,3600.0,2200.0,9900.0,3400.0,3400.0
1100.0,644.0,711.0,530.0,1100.0,1100.0
1200.0,8300.0,939.0,2300.0,1200.0,1200.0
9100.0,1900.0,872.0,9600.0,9100.0,9100.0
1100.0,1800.0,1700.0,8300.0,1100.0,1100.0
1300.0,874.0,4200.0,1200.0,1300.0,1300.0
143100.0,831.0,1700.0,1000.0,143100.0,143100.0
925.0,1500.0,679.0,1100.0,925.0,925.0
2200.0,7200.0,1400.0,1100.0,2200.0,2200.0
884.0,744.0,8000.0,638.0,884.0,884.0
3000.0,2000.0,868.0,1000.0,3000.0,3000.0
9400.0,683.0,2600.0,2000.0,9400.0,9400.0
1200.0,983.0,1200.0,4600.0,1200.0,1200.0
2300.0,1300.0,934.0,3000.0,2300.0,2300.0
3000.0,8200.0,1300.0,1100.0,3000.0,3000.0
799.0,9000.0,739.0,762.0,799.0,799.0
3200.0,776.0,946.0,1500.0,3200.0,3200.0
180.0,964.0,4500.0,6600.0,180.0,180.0
3200.0,856.0,106.0,9300.0,3200.0,3200.0
4700.0,727.0,982.0,863.0,4700.0,4700.0
520.0,2300.0,129.0,11600.0,520.0,520.0
940.0,2500.0,1600.0,2800.0,940.0,940.0
2700.0,3000.0,513.0,3000.0,2700.0,2700.0
1100.0,9200.0,1100.0,979.0,1100.0,1100.0
468.0,1500.0,1000.0,764.0,468.0,468.0
2400.0,598.0,1200.0,7000.0,2400.0,2400.0
922.0,2100.0,14900.0,1000.0,922.0,922.0
4000.0,2700.0,1500.0,1200.0,4000.0,4000.0
3000.0,875.0,1000.0,1400.0,3000.0,3000.0
924.0,788.0,1300.0,592.0,924.0,924.0
8000.0,627.0,2200.0,884.0,8000.0,8000.0
895.0,1300.0,718.0,1100.0,895.0,895.0
1000.0,999.0,49.0,1300.0,1000.0,1000.0
1700.0,876.0,593.0,2700.0,1700.0,1700.0
951.0,8300.0,1300.0,1300.0,951.0,951.0
1400.0,956.0,25700.0,1100.0,1400.0,1400.0
2900.0,1100.0,456.0,2700.0,2900.0,2900.0
9100.0,1000.0,1900.0,14700.0,9100.0,9100.0
1600.0,1700.0,10300.0,2400.0,1600.0,1600.0
1200.0,2000.0,2600.0,777.0,1200.0,1200.0
4700.0,1500.0,1900.0,2400.0,4700.0,4700.0
1100.0,568.0,1600.0,937.0,1100.0,1100.0
1300.0,477.0,2200.0,917.0,1300.0,1300.0
820.0,1300.0,667.0,1900.0,820.0,820.0
1400.0,1100.0,1100.0,3900.0,1400.0,1400.0
2200.0,1100.0,907.0,2000.0,2200.0,2200.0
1300.0,1400.0,980.0,1100.0,1300.0,1300.0
651.0,11500.0,1600.0,7600.0,651.0,651.0
1200.0,573.0,25400.0,2400.0,1200.0,1200.0
1200.0,3600.0,3600.0,2100.0,1200.0,1200.0
1600.0,10600.0,481.0,1300.0,1600.0,1600.0
2000.0,735.0,1100.0,1200.0,2000.0,2000.0
1000.0,5400.0,3900.0,4700.0,1000.0,1000.0
971.0,780.0,1700.0,6200.0,971.0,971.0
961.0,5900.0,2500.0,1100.0,961.0,961.0
9800.0,661.0,1100.0,52500.0,9800.0,9800.0
1200.0,3400.0,1600.0,1100.0,1200.0,1200.0
1100.0,6000.0,3100.0,2100.0,1100.0,1100.0
1300.0,1400.0,1000.0,613.0,1300.0,1300.0
8600.0,1000.0,1600.0,1100.0,8600.0,8600.0
8200.0,1100.0,2300.0,2400.0,8200.0,8200.0
860.0,944.0,2800.0,6300.0,860.0,860.0
1100.0,1600.0,1800.0,968.0,1100.0,1100.0
1200.0,6000.0,1700.0,1300.0,1200.0,1200.0
1100.0,1700.0,833.0,3300.0,1100.0,1100.0
3000.0,3700.0,1600.0,2300.0,3000.0,3000.0
674.0,2500.0,916.0,2000.0,674.0,674.0
1600.0,3000.0,6100.0,1600.0,1600.0,1600.0
1200.0,838.0,4300.0,1700.0,1200.0,1200.0
1100.0,910.0,1100.0,1300.0,1100.0,1100.0
22800.0,705.0,3200.0,4700.0,22800.0,22800.0
942.0,4200.0,6200.0,3200.0,942.0,942.0
1600.0,1400.0,725.0,1800.0,1600.0,1600.0
980.0,2200.0,3100.0,2200.0,980.0,980.0
979.0,974.0,1300.0,1100.0,979.0,979.0
1200.0,1200.0,880.0,919.0,1200.0,1200.0
1300.0,733.0,505.0,1500.0,1300.0,1300.0
80.0,1700.0,822.0,5300.0,80.0,80.0
1400.0,877.0,1000.0,2300.0,1400.0,1400.0
766.0,744.0,1200.0,728.0,766.0,766.0
1100.0,1300.0,630.0,2000.0,1100.0,1100.0
4100.0,1200.0,1400.0,691.0,4100.0,4100.0
763.0,5300.0,4100.0,1200.0,763.0,763.0
4900.0,567.0,3600.0,639.0,4900.0,4900.0
553.0,536.0,692.0,1900.0,553.0,553.0
1300.0,4000.0,3100.0,612.0,1300.0,1300.0
4300.0,818.0,1600.0,972.0,4300.0,4300.0
1500.0,8400.0,373.0,3900.0,1500.0,1500.0
3400.0,1100.0,1300.0,1600.0,3400.0,3400.0
12500.0,585.0,959.0,47800.0,12500.0,12500.0
5700.0,559.0,3800.0,1500.0,5700.0,5700.0
768.0,1700.0,2700.0,975.0,768.0,768.0
783.0,1300.0,822.0,4100.0,783.0,783.0
11700.0,1200.0,1200.0,938.0,11700.0,11700.0
744.0,1200.0,659.0,870.0,744.0,744.0
818.0,41700.0,980.0,4200.0,818.0,818.0
3700.0,5100.0,5100.0,3000.0,3700.0,3700.0
691.0,629.0,434.0,15700.0,691.0,691.0
1400.0,882.0,2500.0,1400.0,1400.0,1400.0
7500.0,156.0,895.0,1400.0,7500.0,7500.0
1200.0,1200.0,945.0,1300.0,1200.0,1200.0
1400.0,84800.0,2900.0,1200.0,1400.0,1400.0
1600.0,1800.0,536.0,704.0,1600.0,1600.0
2100.0,8200.0,2000.0,796.0,2100.0,2100.0
1400.0,1300.0,2500.0,4200.0,1400.0,1400.0
24100.0,1300.0,4900.0,661.0,24100.0,24100.0
981.0,1100.0,791.0,4000.0,981.0,981.0
2900.0,2200.0,3500.0,841.0,2900.0,2900.0
1200.0,1100.0,763.0,870.0,1200.0,1200.0
1200.0,1000.0,1300.0,1700.0,1200.0,1200.0
735.0,454.0,1300.0,1300.0,735.0,735.0
2500.0,2000.0,971.0,3600.0,2500.0,2500.0
575.0,727.0,9300.0,1000.0,575.0,575.0
4300.0,4600.0,1400.0,858.0,4300.0,4300.0
463.0,675.0,949.0,3700.0,463.0,463.0
586.0,820.0,1200.0,1200.0,586.0,586.0
1200.0,1800.0,13600.0,2000.0,1200.0,1200.0
1600.0,3800.0,1000.0,8200.0,1600.0,1600.0
1200.0,1100.0,112.0,1100.0,1200.0,1200.0
559.0,1200.0,2000.0,896.0,559.0,559.0
384.0,1300.0,7500.0,592.0,384.0,384.0
1000.0,1400.0,1400.0,954.0,1000.0,1000.0
1300.0,3700.0,1200.0,2700.0,1300.0,1300.0
1100.0,3300.0,18300.0,1000.0,1100.0,1100.0
868.0,1900.0,1200.0,1600.0,868.0,868.0
9300.0,635.0,9700.0,859.0,9300.0,9300.0
4500.0,1200.0,6000.0,976.0,4500.0,4500.0
1000.0,2200.0,1200.0,3800.0,1000.0,1000.0
775.0,969.0,1100.0,585.0,775.0,775.0
9200.0,647.0,1000.0,489.0,9200.0,9200.0
815.0,1100.0,3900.0,458.0,815.0,815.0
980.0,2800.0,6000.0,760.0,980.0,980.0
1100.0,387.0,1300.0,3300.0,1100.0,1100.0
2500.0,786.0,6600.0,1100.0,2500.0,2500.0
729.0,1300.0,790.0,3200.0,729.0,729.0
1900.0,1300.0,820.0,7400.0,1900.0,1900.0
3500.0,760.0,1800.0,20400.0,3500.0,3500.0
5600.0,877.0,723.0,324.0,5600.0,5600.0
7100.0,693.0,1600.0,2200.0,7100.0,7100.0
7900.0,2700.0,1800.0,1300.0,7900.0,7900.0
1600.0,423.0,3600.0,724.0,1600.0,1600.0
687.0,1200.0,1300.0,776.0,687.0,687.0
9600.0,1100.0,914.0,5800.0,9600.0,9600.0
1200.0,1200.0,766.0,2600.0,1200.0,1200.0
938.0,1800.0,744.0,1400.0,938.0,938.0
511.0,1200.0,489.0,1100.0,511.0,511.0
5200.0,1000.0,989.0,1100.0,5200.0,5200.0
64.0,1600.0,578.0,812.0,64.0,64.0
3200.0,858.0,18000.0,959.0,3200.0,3200.0
640.0,4200.0,449.0,1400.0,640.0,640.0
1000.0,722.0,1100.0,539.0,1000.0,1000.0
4800.0,960.0,4500.0,2300.0,4800.0,4800.0
1100.0,368.0,3600.0,1900.0,1100.0,1100.0
2100.0,4200.0,969.0,632.0,2100.0,2100.0
7600.0,971.0,759.0,100.0,7600.0,7600.0
769.0,8400.0,937.0,1500.0,769.0,769.0
2800.0,8000.0,771.0,745.0,2800.0,2800.0
571.0,1200.0,2100.0,10900.0,571.0,571.0
2600.0,698.0,1200.0,9200.0,2600.0,2600.0
2200.0,851.0,909.0,52700.0,2200.0,2200.0
2100.0,902.0,317.0,6500.0,2100.0,2100.0
933.0,1100.0,954.0,717.0,933.0,933.0
1700.0,955.0,1000.0,19500.0,1700.0,1700.0
20900.0,7700.0,36.0,1300.0,20900.0,20900.0
3000.0,1600.0,1000.0,1000.0,3000.0,3000.0
6300.0,815.0,2600.0,862.0,6300.0,6300.0
1600.0,2400.0,18400.0,1700.0,1600.0,1600.0
887.0,1100.0,4100.0,5700.0,887.0,887.0
925.0,2600.0,3800.0,1900.0,925.0,925.0
905.0,1100.0,17200.0,521.0,905.0,905.0
807.0,1500.0,5100.0,1600.0,807.0,807.0
11500.0,2400.0,998.0,1600.0,11500.0,11500.0
3100.0,2200.0,1500.0,731.0,3100.0,3100.0
752.0,2700.0,1700.0,1900.0,752.0,752.0
1000.0,3900.0,2100.0,1800.0,1000.0,1000.0
798.0,833.0,5000.0,3500.0,798.0,798.0
928.0,8800.0,987.0,1600.0,928.0,928.0
848.0,806.0,1000.0,1400.0,848.0,848.0
1700.0,1800.0,3400.0,1000.0,1700.0,1700.0
1300.0,1300.0,2800.0,622.0,1300.0,1300.0
925.0,1700.0,3700.0,1500.0,925.0,925.0
3900.0,9100.0,1100.0,920.0,3900.0,3900.0
930.0,1500.0,800.0,3800.0,930.0,930.0
1800.0,785.0,4400.0,1300.0,1800.0,1800.0
1100.0,1100.0,865.0,995.0,1100.0,1100.0
1100.0,1400.0,1000.0,3100.0,1100.0,1100.0
1700.0,1000.0,444.0,914.0,1700.0,1700.0
1300.0,548.0,3000.0,849.0,1300.0,1300.0
823.0,2000.0,2700.0,1500.0,823.0,823.0
2400.0,597.0,984.0,51500.0,2400.0,2400.0
2700.0,929.0,3900.0,8200.0,2700.0,2700.0
1700.0,850.0,2100.0,2700.0,1700.0,1700.0
667.0,783.0,3100.0,1300.0,667.0,667.0
484.0,1600.0,1200.0,12800.0,484.0,484.0
7500.0,1200.0,552.0,723.0,7500.0,7500.0
675.0,3000.0,1500.0,694.0,675.0,675.0
8200.0,1000.0,1600.0,1200.0,8200.0,8200.0
20100.0,2700.0,557.0,9300.0,20100.0,20100.0
1300.0,1300.0,2100.0,1600.0,1300.0,1300.0
1100.0,2200.0,1900.0,3200.0,1100.0,1100.0
1200.0,1700.0,943.0,862.0,1200.0,1200.0
1700.0,8200.0,1400.0,375.0,1700.0,1700.0
760.0,3000.0,472.0,1100.0,760.0,760.0
3000.0,3600.0,2800.0,2100.0,3000.0,3000.0
1900.0,8200.0,8000.0,632.0,1900.0,1900.0
459.0,2400.0,8300.0,699.0,459.0,459.0
585.0,998.0,1300.0,1500.0,585.0,585.0
1100.0,635.0,935.0,444.0,1100.0,1100.0
1000.0,927.0,438.0,967.0,1000.0,1000.0
11300.0,1600.0,1100.0,3900.0,11300.0,11300.0
2800.0,674.0,1400.0,939.0,2800.0,2800.0
3400.0,996.0,745.0,1600.0,3400.0,3400.0
3000.0,2000.0,796.0,1100.0,3000.0,3000.0
4700.0,1700.0,3200.0,870.0,4700.0,4700.0
1800.0,1300.0,11900.0,2000.0,1800.0,1800.0
4300.0,1900.0,5300.0,1200.0,4300.0,4300.0
17600.0,1000.0,890.0,12800.0,17600.0,17600.0
12500.0,378.0,6900.0,1900.0,12500.0,12500.0
1400.0,1000.0,1000.0,1900.0,1400.0,1400.0
724.0,519.0,1500.0,858.0,724.0,724.0
928.0,1300.0,1700.0,2900.0,928.0,928.0
1900.0,761.0,853.0,729.0,1900.0,1900.0
9200.0,8500.0,1000.0,1400.0,9200.0,9200.0
12800.0,1700.0,663.0,3000.0,12800.0,12800.0
2600.0,3100.0,1900.0,1600.0,2600.0,2600.0
936.0,1500.0,894.0,3200.0,936.0,936.0
913.0,756.0,4300.0,1100.0,913.0,913.0
917.0,1200.0,1700.0,14300.0,917.0,917.0
896.0,8600.0,826.0,1500.0,896.0,896.0
1900.0,2100.0,1500.0,1300.0,1900.0,1900.0
674.0,2000.0,1100.0,5700.0,674.0,674.0
1100.0,1200.0,5200.0,869.0,1100.0,1100.0
1200.0,1200.0,575.0,1600.0,1200.0,1200.0
1900.0,372.0,1600.0,1800.0,1900.0,1900.0
2300.0,1100.0,1800.0,3600.0,2300.0,2300.0
680.0,532.0,576.0,1100.0,680.0,680.0
861.0,922.0,1000.0,686.0,861.0,861.0
1200.0,1100.0,1300.0,2700.0,1200.0,1200.0
1100.0,693.0,925.0,657.0,1100.0,1100.0
2000.0,15800.0,1400.0,986.0,2000.0,2000.0
2100.0,2200.0,861.0,768.0,2100.0,2100.0
889.0,936.0,720.0,1000.0,889.0,889.0
1800.0,823.0,820.0,1200.0,1800.0,1800.0
2500.0,1100.0,2700.0,1500.0,2500.0,2500.0
1300.0,2200.0,816.0,1300.0,1300.0,1300.0
1400.0,1600.0,634.0,934.0,1400.0,1400.0
1800.0,10600.0,1000.0,1800.0,1800.0,1800.0
1400.0,1500.0,741.0,817.0,1400.0,1400.0
1300.0,1600.0,1200.0,2600.0,1300.0,1300.0
699.0,2800.0,5200.0,983.0,699.0,699.0
3600.0,712.0,2000.0,1500.0,3600.0,3600.0
537.0,9100.0,1100.0,1900.0,537.0,537.0
5800.0,695.0,1200.0,1400.0,5800.0,5800.0
21900.0,1800.0,1300.0,17200.0,21900.0,21900.0
5700.0,1100.0,3600.0,1200.0,5700.0,5700.0
1000.0,5600.0,1000.0,623.0,1000.0,1000.0
810.0,981.0,1800.0,1400.0,810.0,810.0
3900.0,665.0,3000.0,5400.0,3900.0,3900.0
2700.0,895.0,634.0,956.0,2700.0,2700.0
1100.0,2400.0,3600.0,599.0,1100.0,1100.0
8000.0,1400.0,810.0,4400.0,8000.0,8000.0
1200.0,734.0,8300.0,946.0,1200.0,1200.0
1300.0,976.0,4800.0,7000.0,1300.0,1300.0
4600.0,1100.0,979.0,11400.0,4600.0,4600.0
473.0,768.0,1400.0,696.0,473.0,473.0
1800.0,15100.0,141.0,680.0,1800.0,1800.0
2000.0,787.0,1600.0,1300.0,2000.0,2000.0
1200.0,4400.0,2100.0,739.0,1200.0,1200.0
1500.0,2700.0,1300.0,1000.0,1500.0,1500.0
917.0,1300.0,866.0,4200.0,917.0,917.0
2000.0,756.0,1400.0,783.0,2000.0,2000.0
548.0,1300.0,14400.0,816.0,548.0,548.0
2400.0,653.0,3400.0,298400.0,2400.0,2400.0
1600.0,3700.0,1300.0,875.0,1600.0,1600.0
382.0,1400.0,1000.0,1600.0,382.0,382.0
1700.0,1100.0,688.0,2300.0,1700.0,1700.0
2100.0,979.0,1300.0,915.0,2100.0,2100.0
1900.0,755.0,1300.0,900.0,1900.0,1900.0
1100.0,680.0,998.0,777.0,1100.0,1100.0
943.0,3000.0,6300.0,3500.0,943.0,943.0
890.0,1100.0,7700.0,6800.0,890.0,890.0
3000.0,1100.0,812.0,1200.0,3000.0,3000.0
919.0,7000.0,1100.0,849.0,919.0,919.0
410.0,1600.0,3400.0,1200.0,410.0,410.0
3800.0,1000.0,3200.0,1400.0,3800.0,3800.0
1300.0,1000.0,4200.0,1700.0,1300.0,1300.0
1200.0,482.0,1200.0,1200.0,1200.0,1200.0
712.0,941.0,2000.0,448.0,712.0,712.0
16800.0,610.0,1100.0,1900.0,16800.0,16800.0
818.0,714.0,1900.0,1300.0,818.0,818.0
1100.0,902.0,1500.0,7500.0,1100.0,1100.0
5000.0,1900.0,940.0,1200.0,5000.0,5000.0
1200.0,824.0,727.0,1100.0,1200.0,1200.0
837.0,5200.0,740.0,1200.0,837.0,837.0
6800.0,664.0,876.0,1000.0,6800.0,6800.0
2100.0,2100.0,1600.0,926.0,2100.0,2100.0
4500.0,2900.0,1700.0,1400.0,4500.0,4500.0
5500.0,4900.0,1500.0,22300.0,5500.0,5500.0
980.0,16500.0,998.0,775.0,980.0,980.0
1300.0,23500.0,2900.0,1800.0,1300.0,1300.0
2100.0,1200.0,1100.0,2800.0,2100.0,2100.0
1300.0,1900.0,699.0,805.0,1300.0,1300.0
1700.0,1000.0,1300.0,1000.0,1700.0,1700.0
9900.0,4300.0,17300.0,3400.0,9900.0,9900.0
2700.0,717.0,354.0,950.0,2700.0,2700.0
1700.0,2500.0,1300.0,1200.0,1700.0,1700.0
849.0,3100.0,665.0,677.0,849.0,849.0
2900.0,2400.0,800.0,917.0,2900.0,2900.0
4700.0,605.0,4100.0,1000.0,4700.0,4700.0
495.0,2500.0,1500.0,2400.0,495.0,495.0
2800.0,14400.0,1900.0,2600.0,2800.0,2800.0
6300.0,487.0,1500.0,853.0,6300.0,6300.0
4400.0,911.0,4000.0,699.0,4400.0,4400.0
1200.0,8400.0,1900.0,1500.0,1200.0,1200.0
2200.0,1000.0,1800.0,1300.0,2200.0,2200.0
515.0,1600.0,4400.0,1000.0,515.0,515.0
811.0,1900.0,1300.0,732.0,811.0,811.0
1400.0,711.0,4600.0,844.0,1400.0,1400.0
48800.0,1700.0,1000.0,620.0,48800.0,48800.0
3900.0,1200.0,2200.0,780.0,3900.0,3900.0
909.0,1500.0,832.0,4200.0,909.0,909.0
1100.0,779.0,688.0,2100.0,1100.0,1100.0
60300.0,19800.0,2900.0,1100.0,60300.0,60300.0
2600.0,1100.0,3100.0,1800.0,2600.0,2600.0
5200.0,638.0,988.0,1400.0,5200.0,5200.0
905.0,4600.0,3500.0,5200.0,905.0,905.0
1300.0,1100.0,1200.0,1300.0,1300.0,1300.0
1400.0,612.0,3600.0,10100.0,1400.0,1400.0
1400.0,841.0,3200.0,842.0,1400.0,1400.0
1000.0,1600.0,29400.0,492.0,1000.0,1000.0
706.0,915.0,1100.0,2200.0,706.0,706.0
874.0,1600.0,2200.0,2900.0,874.0,874.0
527.0,831.0,1300.0,1100.0,527.0,527.0
1100.0,2000.0,23100.0,1100.0,1100.0,1100.0
822.0,1300.0,755.0,985.0,822.0,822.0
27700.0,5500.0,464.0,800.0,27700.0,27700.0
783.0,659.0,813.0,1500.0,783.0,783.0
1200.0,864.0,1500.0,4700.0,1200.0,1200.0
1100.0,881.0,1200.0,4700.0,1100.0,1100.0
1300.0,1600.0,8500.0,1700.0,1300.0,1300.0
913.0,1800.0,1600.0,5300.0,913.0,913.0
519.0,621.0,3700.0,1100.0,519.0,519.0
828.0,1100.0,1200.0,1600.0,828.0,828.0
855.0,677.0,598.0,6200.0,855.0,855.0
2800.0,8800.0,889.0,7100.0,2800.0,2800.0
942.0,588.0,1400.0,5400.0,942.0,942.0
1200.0,720.0,1300.0,2900.0,1200.0,1200.0
1100.0,869.0,1800.0,1200.0,1100.0,1100.0
802.0,484.0,739.0,1500.0,802.0,802.0
1400.0,2500.0,923.0,1000.0,1400.0,1400.0
1300.0,2300.0,439.0,863.0,1300.0,1300.0
1200.0,819.0,868.0,967.0,1200.0,1200.0
942.0,2300.0,2900.0,1400.0,942.0,942.0
3100.0,1700.0,1400.0,1500.0,3100.0,3100.0
803.0,4900.0,1100.0,21600.0,803.0,803.0
592.0,881.0,649.0,622.0,592.0,592.0
1900.0,543.0,3800.0,5600.0,1900.0,1900.0
96500.0,2000.0,375.0,934.0,96500.0,96500.0
1400.0,726.0,868.0,1600.0,1400.0,1400.0
844.0,1700.0,2900.0,1000.0,844.0,844.0
502.0,3700.0,811.0,592.0,502.0,502.0
3600.0,2500.0,3200.0,1200.0,3600.0,3600.0
3100.0,2900.0,685.0,454.0,3100.0,3100.0
10400.0,2300.0,12300.0,1800.0,10400.0,10400.0
1100.0,2200.0,18900.0,1200.0,1100.0,1100.0
4000.0,609.0,820.0,12500.0,4000.0,4000.0
3900.0,2900.0,1200.0,1500.0,3900.0,3900.0
1700.0,673.0,943.0,3400.0,1700.0,1700.0
889.0,1000.0,916.0,5600.0,889.0,889.0
1100.0,930.0,3700.0,6500.0,1100.0,1100.0
733.0,2100.0,2600.0,2400.0,733.0,733.0
1100.0,1200.0,968.0,767.0,1100.0,1100.0
2600.0,636.0,768.0,186.0,2600.0,2600.0
6000.0,917.0,9000.0,863.0,6000.0,6000.0
2500.0,2000.0,31300.0,1300.0,2500.0,2500.0
1000.0,1200.0,7400.0,1700.0,1000.0,1000.0
1200.0,1000.0,1100.0,1800.0,1200.0,1200.0
6300.0,947.0,5200.0,958.0,6300.0,6300.0
9300.0,695.0,6100.0,9200.0,9300.0,9300.0
953.0,2000.0,543.0,910.0,953.0,953.0
7800.0,501.0,2200.0,2400.0,7800.0,7800.0
4200.0,532.0,803.0,916.0,4200.0,4200.0
2400.0,338.0,1900.0,1300.0,2400.0,2400.0
1400.0,899.0,1300.0,14100.0,1400.0,1400.0
9800.0,1100.0,559.0,931.0,9800.0,9800.0
3200.0,1100.0,1300.0,871.0,3200.0,3200.0
510.0,19200.0,1800.0,755.0,510.0,510.0
926.0,1800.0,1700.0,1000.0,926.0,926.0
5200.0,1300.0,2200.0,2800.0,5200.0,5200.0
10000.0,664.0,937.0,635.0,10000.0,10000.0
594.0,9600.0,658.0,1100.0,594.0,594.0
1600.0,3000.0,8300.0,846.0,1600.0,1600.0
1100.0,1200.0,997.0,7300.0,1100.0,1100.0
1200.0,500.0,1400.0,871.0,1200.0,1200.0
1100.0,1800.0,6500.0,9500.0,1100.0,1100.0
940.0,42200.0,3400.0,984.0,940.0,940.0
2100.0,2400.0,3200.0,1100.0,2100.0,2100.0
1400.0,1200.0,1500.0,2500.0,1400.0,1400.0
639.0,1600.0,838.0,2900.0,639.0,639.0
1300.0,1200.0,1100.0,2600.0,1300.0,1300.0
2100.0,2200.0,1300.0,1700.0,2100.0,2100.0
2500.0,2800.0,717.0,2100.0,2500.0,2500.0
5700.0,761.0,1700.0,1400.0,5700.0,5700.0
2200.0,569.0,913.0,464.0,2200.0,2200.0
1200.0,5000.0,1500.0,5600.0,1200.0,1200.0
1700.0,754.0,816.0,1100.0,1700.0,1700.0
1300.0,18200.0,508.0,450.0,1300.0,1300.0
3700.0,1400.0,556.0,13700.0,3700.0,3700.0
3300.0,5700.0,5700.0,820.0,3300.0,3300.0
16300.0,1700.0,1000.0,898.0,16300.0,16300.0
1400.0,2600.0,1000.0,1500.0,1400.0,1400.0
1200.0,2000.0,716.0,388.0,1200.0,1200.0
1200.0,1400.0,928.0,786.0,1200.0,1200.0
583.0,5900.0,1600.0,3300.0,583.0,583.0
1200.0,1200.0,1100.0,830.0,1200.0,1200.0
507.0,3100.0,3400.0,4000.0,507.0,507.0
1500.0,3600.0,1100.0,2500.0,1500.0,1500.0
2300.0,725.0,741.0,1000.0,2300.0,2300.0
744.0,9500.0,496.0,3400.0,744.0,744.0
1200.0,6500.0,3300.0,1200.0,1200.0,1200.0
718.0,9000.0,896.0,800.0,718.0,718.0
2600.0,9100.0,4000.0,5400.0,2600.0,2600.0
2000.0,1000.0,1900.0,986.0,2000.0,2000.0
78600.0,8500.0,3100.0,2800.0,78600.0,78600.0
967.0,789.0,2300.0,627.0,967.0,967.0
1100.0,776.0,469.0,1200.0,1100.0,1100.0
925.0,2400.0,737.0,754.0,925.0,925.0
822.0,1700.0,1300.0,1500.0,822.0,822.0
622.0,772.0,9200.0,928.0,622.0,622.0
658.0,2900.0,1000.0,1100.0,658.0,658.0
2800.0,1600.0,6400.0,2600.0,2800.0,2800.0
5700.0,609.0,7400.0,1100.0,5700.0,5700.0
1300.0,738.0,10900.0,915.0,1300.0,1300.0
979.0,517.0,2500.0,599.0,979.0,979.0
3100.0,1300.0,2200.0,1900.0,3100.0,3100.0
1300.0,2100.0,1500.0,4100.0,1300.0,1300.0
1500.0,3200.0,8000.0,758.0,1500.0,1500.0
