date,speaker,topic,party,state
2015-06-16,SANDERS,Infrastructure,I,VT
2015-06-16,PORTMAN,Healthcare,R,OH
2015-06-16,LEE,Healthcare,R,UT
2015-06-16,LEE,Healthcare,R,UT
2015-06-16,BOOZMAN,Healthcare,R,AR
2015-06-16,SHAHEEN,Healthcare,D,NH
2015-06-16,BALDWIN,Military,D,WI
2015-06-17,McCONNELL,International Relations,R,KY
2015-06-17,REID,International Relations,D,NV
2015-06-17,REID,International Relations,D,NV
2015-06-17,PETERS,Healthcare,D,MI
2015-06-17,PETERS,Healthcare,D,MI
2015-06-17,DURBIN,International Relations,D,IL
2015-06-17,STABENOW,International Relations,D,MI
2015-06-17,BARRASSO,Healthcare,R,WY
2015-06-17,ISAKSON,Healthcare,R,GA
2015-06-17,COATS,International Relations,R,IN
2015-06-17,MORAN,Healthcare,R,KS
2015-06-17,CASSIDY,Healthcare,R,LA
2015-06-17,PORTMAN,Healthcare,R,OH
2015-06-17,DONNELLY,Healthcare,D,IN
2015-06-17,DAINES,Climate Change,R,MT
2015-06-17,DAINES,Climate Change,R,MT
2015-06-17,KLOBUCHAR,Healthcare,D,MN
2015-06-17,CRUZ,International Relations,R,TX
2015-06-17,CRUZ,International Relations,R,TX
2015-06-17,FLAKE,International Relations,R,AZ
2015-06-17,ALEXANDER,Infrastructure,R,TN
2015-06-17,COONS,Military,D,DE
2015-06-17,COONS,Military,D,DE
2015-06-18,REID,Nominations,D,NV
2015-06-18,KING,Healthcare,I,ME
2015-06-18,MARKEY,Climate Change,D,MA
2015-06-18,MARKEY,Climate Change,D,MA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,KAINE,Infrastructure,D,VA
2015-06-18,MURRAY,International Relations,D,WA
2015-06-18,SULLIVAN,Climate Change,R,AK
2015-06-18,BALDWIN,Healthcare,D,WI
2015-06-18,BALDWIN,Healthcare,D,WI
2015-06-18,HEITKAMP,Climate Change,D,ND
2015-06-18,HEITKAMP,Climate Change,D,ND
2015-06-18,McCONNELL,Healthcare,R,KY
2015-06-18,LEAHY,Climate Change,D,VT
2015-06-18,MIKULSKI,Infrastructure,D,MD
2015-06-18,COONS,International Relations,D,DE
2015-06-18,PORTMAN,Nominations,R,OH
2015-06-18,BLUNT,Healthcare,R,MO
2015-06-18,HELLER,Mental Health,R,NV
2015-06-18,HELLER,Nominations,R,NV
2015-06-18,VITTER,Healthcare,R,LA
2015-06-18,LEAHY,Healthcare,D,VT
2015-06-18,DURBIN,Mental Health,D,IL
2015-06-18,BOXER,Mental Health,D,CA
2015-06-18,COTTON,Amendments,R,AR
2015-06-18,COTTON,Amendments,R,AR
2015-06-22,McCONNELL,Healthcare,R,KY
2015-06-22,McCONNELL,International Relations,R,KY
2015-06-22,REID,International Relations,D,NV
2015-06-22,REID,International Relations,D,NV
2015-06-22,NELSON,Climate Change,D,FL
2015-06-22,KING,Healthcare,I,ME
2015-06-22,KLOBUCHAR,Infrastructure,D,MN
2015-06-22,KLOBUCHAR,Infrastructure,D,MN
2015-06-22,REID,Mental Health,D,NV
2015-06-22,REID,Healthcare,D,NV
2015-06-22,COTTON,Healthcare,R,AR
2015-06-22,DAINES,Healthcare,R,MT
2015-06-22,HEINRICH,Healthcare,D,NM
2015-06-22,HEINRICH,Healthcare,D,NM
2015-06-22,CASEY,Healthcare,not found,not found
2015-06-22,CASEY,Healthcare,not found,not found
2015-06-22,BURR,Healthcare,R,NC
2015-06-22,WARREN,Amendments,D,MA
2015-06-22,WARREN,Amendments,D,MA
2015-06-22,WARREN,Amendments,D,MA
2015-06-22,WARREN,Amendments,D,MA
2015-06-22,WARREN,Amendments,D,MA
2015-06-22,WARREN,Amendments,D,MA
2015-06-23,REID,Infrastructure,D,NV
2015-06-23,REID,Infrastructure,D,NV
2015-06-23,CAPITO,Healthcare,R,WV
2015-06-23,CAPITO,Healthcare,R,WV
2015-06-23,CAPITO,Healthcare,R,WV
2015-06-23,CAPITO,Healthcare,R,WV
2015-06-23,HATCH,Nominations,R,UT
2015-06-23,FEINSTEIN,Healthcare,D,CA
2015-06-23,BOXER,Healthcare,D,CA
2015-06-23,THUNE,Healthcare,R,SD
2015-06-23,BOOZMAN,Climate Change,R,AR
2015-06-23,CARPER,Healthcare,D,DE
2015-06-23,GARDNER,Nominations,R,CO
2015-06-23,RUBIO,Criminal Justice,R,FL
2015-06-23,BLUNT,Military,R,MO
2015-06-23,ENZI,Healthcare,R,WY
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-23,PETERS,Nominations,D,MI
2015-06-24,McCONNELL,International Relations,R,KY
2015-06-24,McCONNELL,International Relations,R,KY
2015-06-24,REID,International Relations,D,NV
2015-06-24,REID,International Relations,D,NV
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,TILLIS,Healthcare,R,NC
2015-06-24,CORNYN,Healthcare,R,TX
2015-06-24,COATS,International Relations,R,IN
2015-06-24,DAINES,Healthcare,R,MT
2015-06-24,CARPER,Healthcare,D,DE
2015-06-24,HATCH,Trade,R,UT
2015-06-24,DURBIN,Healthcare,D,IL
2015-06-24,LEAHY,Nominations,D,VT
2015-06-24,ENZI,Military,R,WY
2015-06-24,ISAKSON,Healthcare,R,GA
2015-06-24,BLUMENTHAL,Nominations,D,CT
2015-06-24,REED,Healthcare,D,RI
2015-06-24,CARDIN,International Relations,D,MD
2015-06-24,REED,Healthcare,D,RI
2015-06-24,KAINE,Healthcare,D,VA
2015-06-24,AYOTTE,Nominations,R,NH
2015-06-24,BLUNT,Healthcare,R,MO
2015-06-24,CARDIN,Healthcare,D,MD
2015-06-24,KIRK,Infrastructure,R,IL
2015-06-24,VITTER,Healthcare,R,LA
2015-06-24,WARNER,Infrastructure,D,VA
2015-06-24,WARNER,Infrastructure,D,VA
2015-06-24,PERDUE,Amendments,R,GA
2015-06-24,PERDUE,Amendments,R,GA
2015-06-24,PERDUE,Amendments,R,GA
2015-06-24,SCOTT,Healthcare,R,SC
2015-06-24,SCOTT,Healthcare,R,SC
2015-06-24,SCOTT,Healthcare,R,SC
2015-06-24,SCOTT,Healthcare,R,SC
2015-06-24,CARDIN,Civil Rights,D,MD
2015-06-24,SCOTT,Healthcare,R,SC
2015-06-24,ALEXANDER,Healthcare,R,TN
2015-06-24,McCONNELL,Nominations,R,KY
2015-06-24,PORTMAN,International Relations,R,OH
2015-06-24,MARKEY,Healthcare,D,MA
2015-06-24,SHAHEEN,Civil Rights,D,NH
2015-06-25,REID,Infrastructure,D,NV
2015-06-25,REID,Infrastructure,D,NV
2015-06-25,McCONNELL,International Relations,R,KY
2015-06-25,McCONNELL,Nominations,R,KY
2015-06-25,REID,International Relations,D,NV
2015-06-25,GRAHAM,Climate Change,R,SC
2015-06-25,GRAHAM,Climate Change,R,SC
2015-06-25,GRAHAM,International Relations,R,SC
2015-06-25,MURPHY,Infrastructure,D,CT
2015-06-25,MURPHY,Infrastructure,D,CT
2015-06-25,FISCHER,Climate Change,R,NE
2015-06-25,FISCHER,Climate Change,R,NE
2015-06-25,FISCHER,Climate Change,R,NE
2015-06-25,GARDNER,Mental Health,R,CO
2015-06-25,CARDIN,Civil Rights,D,MD
2015-06-25,CARDIN,Criminal Justice,D,MD
2015-06-25,CORNYN,International Relations,R,TX
2015-06-25,KING,Nominations,I,ME
2015-06-25,MURKOWSKI,Healthcare,R,AK
2015-06-25,BOOKER,Climate Change,D,NJ
2015-06-25,BOOKER,Climate Change,D,NJ
2015-06-25,CRUZ,Climate Change,R,TX
2015-06-25,CRUZ,Climate Change,R,TX
2015-06-25,CRUZ,Climate Change,R,TX
2015-06-25,COONS,Healthcare,D,DE
2015-06-25,DURBIN,Civil Rights,D,IL
2015-06-25,DURBIN,Civil Rights,D,IL
2015-06-25,McCONNELL,Nominations,R,KY
2015-06-25,McCONNELL,Nominations,R,KY
2015-06-25,REID,Mental Health,D,NV
2015-06-25,LEAHY,Healthcare,D,VT
2015-06-25,BOOKER,Civil Rights,D,NJ
2015-06-25,BOOKER,International Relations,D,NJ
2015-06-25,BENNET,Healthcare,D,CO
2015-06-25,McCAIN,Healthcare,R,AZ
2015-06-25,BARRASSO,Nominations,R,WY
2015-06-25,AYOTTE,Healthcare,R,NH
2015-06-25,CASEY,Infrastructure,not found,not found
2015-06-25,CASEY,Infrastructure,not found,not found
2015-06-25,HELLER,Infrastructure,R,NV
2015-06-25,HELLER,Infrastructure,R,NV
2015-06-25,HELLER,Mental Health,R,NV
2015-06-25,CORKER,Budget,R,TN
2015-06-25,CORKER,Budget,R,TN
2015-06-25,TILLIS,Healthcare,R,NC
2015-06-25,FEINSTEIN,Healthcare,D,CA
2015-06-25,HEITKAMP,Healthcare,D,ND
2015-06-25,McCONNELL,Criminal Justice,R,KY
2015-07-28,McCONNELL,International Relations,R,KY
2015-07-07,McCONNELL,International Relations,R,KY
2015-07-28,McCONNELL,Climate Change,R,KY
2015-07-07,McCONNELL,Climate Change,R,KY
2015-07-28,REID,Infrastructure,D,NV
2015-07-07,REID,Infrastructure,D,NV
2015-07-28,REID,Nominations,D,NV
2015-07-07,REID,Nominations,D,NV
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-28,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-07,BOOKER,Infrastructure,D,NJ
2015-07-28,FISCHER,Infrastructure,R,NE
2015-07-07,FISCHER,Infrastructure,R,NE
2015-07-28,COLLINS,Infrastructure,R,ME
2015-07-07,COLLINS,Infrastructure,R,ME
2015-07-28,LEE,Infrastructure,R,UT
2015-07-28,LEE,Infrastructure,R,UT
2015-07-07,LEE,Infrastructure,R,UT
2015-07-07,LEE,Infrastructure,R,UT
2015-07-28,LEAHY,Healthcare,D,VT
2015-07-07,LEAHY,Healthcare,D,VT
2015-07-28,LEAHY,Infrastructure,D,VT
2015-07-07,LEAHY,Infrastructure,D,VT
2015-07-28,LEAHY,Infrastructure,D,VT
2015-07-07,LEAHY,Infrastructure,D,VT
2015-07-28,BARRASSO,Infrastructure,R,WY
2015-07-07,BARRASSO,Infrastructure,R,WY
2015-07-28,DONNELLY,Climate Change,D,IN
2015-07-07,DONNELLY,Climate Change,D,IN
2015-07-28,BALDWIN,Mental Health,D,WI
2015-07-07,BALDWIN,Mental Health,D,WI
2015-07-28,AYOTTE,Infrastructure,R,NH
2015-07-07,AYOTTE,Infrastructure,R,NH
2015-07-28,DAINES,Education,R,MT
2015-07-07,DAINES,Education,R,MT
2015-07-28,McCAIN,Infrastructure,R,AZ
2015-07-07,McCAIN,Infrastructure,R,AZ
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-28,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-07,ROUNDS,Education,R,SD
2015-07-28,COTTON,Education,R,AR
2015-07-07,COTTON,Education,R,AR
2015-07-08,McCONNELL,Mental Health,R,KY
2015-07-08,REID,International Relations,D,NV
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,ROUNDS,Infrastructure,R,SD
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,DAINES,Climate Change,R,MT
2015-07-08,WHITEHOUSE,Climate Change,D,RI
2015-07-08,WHITEHOUSE,Climate Change,D,RI
2015-07-08,CARDIN,Healthcare,D,MD
2015-07-08,CRAPO,Healthcare,R,ID
2015-07-08,AYOTTE,Nominations,R,NH
2015-07-08,HELLER,Mental Health,R,NV
2015-07-08,PETERS,Healthcare,D,MI
2015-07-08,VITTER,Healthcare,R,LA
2015-07-08,BLUMENTHAL,Healthcare,D,CT
2015-07-08,MENENDEZ,Healthcare,D,NJ
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,COTTON,Criminal Justice,R,AR
2015-07-08,MENENDEZ,Infrastructure,D,NJ
2015-07-08,MENENDEZ,Infrastructure,D,NJ
2015-07-08,MENENDEZ,Infrastructure,D,NJ
2015-07-08,BLUMENTHAL,Mental Health,D,CT
2015-07-09,McCONNELL,International Relations,R,KY
2015-07-09,McCONNELL,International Relations,R,KY
2015-07-09,REID,International Relations,D,NV
2015-07-09,REID,International Relations,D,NV
2015-07-09,REID,Mental Health,D,NV
2015-07-09,COTTON,Infrastructure,R,AR
2015-07-09,COTTON,Infrastructure,R,AR
2015-07-09,COTTON,Infrastructure,R,AR
2015-07-09,COTTON,Infrastructure,R,AR
2015-07-09,COTTON,Infrastructure,R,AR
2015-07-09,KAINE,Infrastructure,D,VA
2015-07-09,KAINE,Infrastructure,D,VA
2015-07-09,KAINE,Infrastructure,D,VA
2015-07-09,BOXER,Healthcare,D,CA
2015-07-09,BOXER,Civil Rights,D,CA
2015-07-09,ROUNDS,Infrastructure,R,SD
2015-07-09,ROUNDS,Infrastructure,R,SD
2015-07-09,BALDWIN,Infrastructure,D,WI
2015-07-09,BALDWIN,Infrastructure,D,WI
2015-07-09,BALDWIN,Infrastructure,D,WI
2015-07-09,FRANKEN,Mental Health,D,MN
2015-07-09,HEITKAMP,Nominations,D,ND
2015-07-09,WYDEN,Climate Change,D,OR
2015-07-09,WYDEN,Climate Change,D,OR
2015-07-09,HATCH,Healthcare,R,UT
2015-07-09,HATCH,Healthcare,R,UT
2015-07-09,DURBIN,Nominations,D,IL
2015-07-09,ENZI,Military,R,WY
2015-07-09,CARDIN,Civil Rights,D,MD
2015-07-09,McCAIN,Healthcare,R,AZ
2015-07-09,ALEXANDER,Healthcare,R,TN
2015-07-09,BOOZMAN,Healthcare,R,AR
2015-07-09,HELLER,Nominations,R,NV
2015-07-09,HELLER,Healthcare,R,NV
2015-07-09,MIKULSKI,Healthcare,D,MD
2015-07-09,VITTER,Healthcare,R,LA
2015-07-09,PERDUE,Healthcare,R,GA
2015-07-09,ENZI,Healthcare,R,WY
2015-07-09,HEITKAMP,Healthcare,D,ND
2015-07-09,GARDNER,Healthcare,R,CO
2015-07-09,McCONNELL,Healthcare,R,KY
2015-07-13,DURBIN,Healthcare,D,IL
2015-07-13,DURBIN,Nominations,D,IL
2015-07-13,DURBIN,Mental Health,D,IL
2015-07-13,DURBIN,Mental Health,D,IL
2015-07-13,DURBIN,Mental Health,D,IL
2015-07-13,CAPITO,Infrastructure,R,WV
2015-07-13,CAPITO,Infrastructure,R,WV
2015-07-13,FRANKEN,Nominations,D,MN
2015-07-13,MARKEY,Climate Change,D,MA
2015-07-13,LEAHY,Nominations,D,VT
2015-07-13,GARDNER,Healthcare,R,CO
2015-07-13,JOHNSON,Nominations,R,WI
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,BOOKER,Infrastructure,D,NJ
2015-07-13,ALEXANDER,Climate Change,R,TN
2015-07-13,ALEXANDER,Climate Change,R,TN
2015-07-13,REID,International Relations,D,NV
2015-07-14,McCONNELL,International Relations,R,KY
2015-07-14,REID,International Relations,D,NV
2015-07-14,CASEY,Nominations,not found,not found
2015-07-14,BOOKER,Healthcare,D,NJ
2015-07-14,FEINSTEIN,Healthcare,D,CA
2015-07-14,CASSIDY,Education,R,LA
2015-07-14,CASSIDY,Criminal Justice,R,LA
2015-07-14,ALEXANDER,International Relations,R,TN
2015-07-15,McCONNELL,International Relations,R,KY
2015-07-15,REID,Climate Change,D,NV
2015-07-15,REID,Healthcare,D,NV
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,LANKFORD,Infrastructure,R,OK
2015-07-15,FEINSTEIN,Mental Health,D,CA
2015-07-15,FEINSTEIN,Mental Health,D,CA
2015-07-15,FEINSTEIN,Mental Health,D,CA
2015-07-15,BOOZMAN,Healthcare,R,AR
2015-07-15,COTTON,Healthcare,R,AR
2015-07-15,VITTER,Healthcare,R,LA
2015-07-15,KING,Healthcare,I,ME
2015-07-16,McCONNELL,International Relations,R,KY
2015-07-16,REID,International Relations,D,NV
2015-07-16,REID,International Relations,D,NV
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,GARDNER,Climate Change,R,CO
2015-07-16,COATS,International Relations,R,IN
2015-07-16,WHITEHOUSE,Infrastructure,D,RI
2015-07-16,WHITEHOUSE,Infrastructure,D,RI
2015-07-16,LANKFORD,Infrastructure,R,OK
2015-07-16,LANKFORD,Infrastructure,R,OK
2015-07-16,ENZI,Healthcare,R,WY
2015-07-16,ENZI,Healthcare,R,WY
2015-07-16,HEITKAMP,Nominations,D,ND
2015-07-16,HEITKAMP,International Relations,D,ND
2015-07-16,HEITKAMP,International Relations,D,ND
2015-07-16,McCONNELL,Healthcare,R,KY
2015-07-16,DURBIN,Healthcare,D,IL
2015-07-16,LEAHY,Healthcare,D,VT
2015-07-16,BOOKER,Healthcare,D,NJ
2015-07-16,DAINES,Healthcare,R,MT
2015-07-16,HELLER,Mental Health,R,NV
2015-07-16,HELLER,Healthcare,R,NV
2015-07-16,VITTER,Healthcare,R,LA
2015-07-16,DAINES,Healthcare,R,MT
2015-07-16,McCAIN,Criminal Justice,R,AZ
2015-07-21,REID,International Relations,D,NV
2015-07-21,MURRAY,Infrastructure,D,WA
2015-07-21,MURRAY,Infrastructure,D,WA
2015-07-21,MARKEY,Healthcare,D,MA
